id,source,author,text,created_utc,url,keyword,score,extras,lang,text_en,sentiment_score,sentiment_label,bert_label,bert_score,bert_sentiment_score,emo_label,emo_score,tox_is_toxic,tox_max_label,tox_max_score
115625813611737759,mastodon,heiseonline@social.heise.de,Taugen iPhones für Kinofilme? 28 Years Later und June & John im HeimkinotestLuc Besson und Danny Boyle brezelten gewöhnliche iPhones für ihre jüngsten Kinofilme auf. Wir klären ob die Bildqualität in 4K cineastischen Ansprüchen genügt.https://www.heise.de/tests/Taugen-iPhones-fuer-Kinofilme-28-Years-Later-und-June-John-im-Heimkinotest-11074236.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Entertainment #Heimkino #iPhone #Test #news,2025-11-28 06:05:00+00:00,https://social.heise.de/@heiseonline/115625813648139813,iPhone,1,,de,Train iPhones for cinemas? 28 years later and June & John at HomekinotestLuc Besson and Danny Boyle released common iPhones for their latest cinemas. We can explain whether the quality of the video is available in 4K cinematistic demands.https://www.heise.de/tests/Taugen-iphones-fire-quinofilme-28-and-June-im-Homekinotest-11074236.html?wt_mc=sm.red.ho.mastodon.md_beitage.md_beitage&utm_source#Enterment #iPhone #Test #news,0.0,neutral,neutral,0.8540793061256409,0.0,curiosity,0.1520930975675583,False,toxicity,0.00042677237070165575
115625769547553569,mastodon,gadget_phileweb@rss-mstdn.studiofreesia.com,「ゲームストアに“AI使用”ラベルは無意味」Epic GamesスウィーニーCEO主張https://gadget.phileweb.com/post-114537/#gadget_phileweb #ニュース #レビュー #ガジェット #スマホ_スマートフォン #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Microsoft,2025-11-28 05:53:47+00:00,https://rss-mstdn.studiofreesia.com/@gadget_phileweb/115625769512777581,iPhone,0,,ja,Epic Games Swinney CEO claims https://gadget.phileweb.com/post-114537/ #gadget_phileweb #news #revey #gadget #smaho_smartphone #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung # Microsoft,0.0,neutral,neutral,0.7245409488677979,0.0,excitement,0.14536714553833008,False,toxicity,0.0004253455554135144
115625650489018453,mastodon,picanez@pixelfed.social,#FensterFreitag - oder: Sucht euch doch einfach eins aus 😜 #WindowFriday – or: Just grab whichever one you like 😜 — #Burg #Eltz #Mosel #fotografie #photography #iphone,2025-11-28 05:23:28+00:00,https://pixelfed.social/p/picanez/899890476216326169,iPhone,3,,de,#WindowFriday - or: Just look for one from #WindowFriday – or: Just grab any one you like – #Burg #Eltz #Mosel #photografie #iphone,0.3612,positive,neutral,0.6935355067253113,0.0,excitement,0.1145838275551796,False,toxicity,0.0007538544596172869
115625565233435319,mastodon,gadget_phileweb@rss-mstdn.studiofreesia.com,Dellいわく、現在も「Windows 11対応でもまだ10のまま」「11未対応のPC」が5億台ずつ存在する模様https://gadget.phileweb.com/post-114549/#gadget_phileweb #ニュース #レビュー #ガジェット #スマホ_スマートフォン #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Microsoft,2025-11-28 05:01:49+00:00,https://rss-mstdn.studiofreesia.com/@gadget_phileweb/115625565170788906,iPhone,0,,ja,"Dell, still on the 10th ""Windows 11"" ""The 11th Unresponsible PC"" is still there for 5 billion tons. https://gadget.phileweb.com/post-114549/ #gadget_phileweb #News #Libive #Gagget #Smaho_Smartphone #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Micro",0.0,neutral,neutral,0.6562179923057556,0.0,excitement,0.07306080311536789,False,toxicity,0.0005817328346893191
115625518898310694,mastodon,simsus@social.tchncs.de,"#EU 🇪🇺: #iPhone muss #WLAN-Infos teilen, #Apple :apple_inc: beschneidet die Watch | Mac & i https://www.heise.de/news/EU-Vorgabe-Wie-das-iPhone-bald-WLAN-Infos-teilt-und-die-Watch-beschneidet-11086879.html #DigitalMarketsAct #DMA",2025-11-28 04:50:02+00:00,https://social.tchncs.de/@simsus/115625518869054683,iPhone,0,,de,"#EU : #iPhone must share #WLAN-Info, #Apple :apple_inc: close Watch ► Mac & i https://www.heise.de/news/EU-Pregabe-Wie-das-iPhone-bad-WLAN-Info-part-and-die-Watch-cut-11086879.html #DigitalMarketsAct #DMA",0.296,positive,neutral,0.9185106158256531,0.0,caring,0.12635426223278046,False,toxicity,0.00040351657662540674
115625156118277172,mastodon,gadget_phileweb@rss-mstdn.studiofreesia.com,iPhone Air販売不振、中国メーカーが相次ぎ薄型スマホ計画を中止かhttps://gadget.phileweb.com/post-114523/#gadget_phileweb #ニュース #レビュー #ガジェット #スマホ_スマートフォン #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Microsoft,2025-11-28 03:17:46+00:00,https://rss-mstdn.studiofreesia.com/@gadget_phileweb/115625156080282027,iPhone,0,,ja,"iPhone Air Unselled, China's Merchard stopped some of the fake Dream Plans https://gadget.phileweb.com/post-114523/ #gadget_phileweb #News #Leviaw #gadget #Smaho_Smartphone #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung # Microsoft",-0.4588,negative,neutral,0.7512767910957336,0.0,annoyance,0.08671297878026962,False,toxicity,0.00045258522732183337
115625053895082555,mastodon,gadget_phileweb@rss-mstdn.studiofreesia.com,自動車用の静電スピーカーシステム、厚さ1mmで「最大10倍のサウンドステージ」構築https://gadget.phileweb.com/post-114485/#gadget_phileweb #ニュース #レビュー #ガジェット #スマホ_スマートフォン #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Microsoft,2025-11-28 02:51:46+00:00,https://rss-mstdn.studiofreesia.com/@gadget_phileweb/115625053847124613,iPhone,0,,ja,#Levey #smaho_smartphone #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #,0.0,neutral,neutral,0.7213883399963379,0.0,amusement,0.07270345836877823,False,toxicity,0.0005347479018382728
115624744263542407,mastodon,techradar@c.im,"#TechRadar I've been monitoring Apple Black Friday deals all month – and the big discounts on AirPods, iPhones, iPads and MacBooks are finally arriving https://www.techradar.com/live/news/apple-black-friday-deals-2025-australia-live #Earbuds&Airpods #SeasonalSales #DesktopPCs #Headphones #Streaming #Computing #AppleTV+ #iPadMini #Macbooks #iPadAir #iPadPro #Tablets #Laptops #iPhone #Phones #Audio #iPad #Macs",2025-11-28 01:33:02+00:00,https://c.im/@techradar/115624744243925331,iPhone,0,,en,"#TechRadar I've been monitoring Apple Black Friday deals all month – and the big discounts on AirPods, iPhones, iPads and MacBooks are finally arriving https://www.techradar.com/live/news/apple-black-friday-deals-2025-australia-live #Earbuds&Airpods #SeasonalSales #DesktopPCs #Headphones #Streaming #Computing #AppleTV+ #iPadMini #Macbooks #iPadAir #iPadPro #Tablets #Laptops #iPhone #Phones #Audio #iPad #Macs",0.0,neutral,positive,0.9503787159919739,0.9503787159919739,caring,0.10564938932657242,False,black,0.0032500913366675377
115624629663565915,mastodon,starmynd,"Major Apple Black Friday Discounts AnnouncedSignificant Black Friday discounts have arrived across Apple's entire product lineup. Consumers can find record-low prices on the latest AirPods models, including the AirPods Pro and AirPods Max with substantial savings. Major cellular carriers are offering the newest iPhones at no cost with eligible trade-ins and specific plans. The latest MacBook Pro and MacBoo...#Apple deals #Black Friday #tech discounts #AirPods sale #iPhone offers #TentorTech",2025-11-28 01:03:54.473000+00:00,https://mastodon.social/@starmynd/115624629663565915,iPhone,0,,en,"Major Apple Black Friday Discounts AnnouncedSignificant Black Friday discounts have arrived across Apple's entire product lineup. Consumers can find record-low prices on the latest AirPods models, including the AirPods Pro and AirPods Max with substantial savings. Major cellular carriers are offering the newest iPhones at no cost with eligible trade-ins and specific plans. The latest MacBook Pro and MacBoo...#Apple deals #Black Friday #tech discounts #AirPods sale #iPhone offers #TentorTech",-0.1027,negative,positive,0.9518266320228577,0.9518266320228577,caring,0.11361950635910034,False,black,0.03208417817950249
115624217946000248,mastodon,vietnamnet_bot@mastodon.maobui.com,iPhone đang là lựa chọn hàng đầu dịp cuối năm! 📱🤔 Chọn iPhone nào phù hợp nhất giữa vô vàn lựa chọn từ Apple? Cân nhắc kỹ giữa các dòng cao cấp và cả phiên bản giá rẻ nhé!#iPhone #Apple #MuaSam #CongNghe #iPhoneCuoiNam #ĐiệnThoại #CôngNghệ #MuaSắm #CuốiNămhttps://vietnamnet.vn/do-xo-mua-iphone-dip-cuoi-nam-chon-chiec-nao-phu-hop-nhat-2467106.html,2025-11-27 23:19:11+00:00,https://mastodon.maobui.com/@vietnamnet_bot/115624217912898714,iPhone,0,,vi,iPhone is the last year's first choice! Which iPhone is the most common one between the Apple and the Apple's selection? The correct difference between the high-end and the low-value! #iPhone #Apple #MuaSam #CongNghe #iPhoneCuoiNam # #Cuo #Cuo #Cuoun #Cuoum #Cuoum #CuoMuám #MuámMuám https://vitnamnet.vn/do-xo-iphone-dip-cuoi-chon-chioec-n-nao-po-hop-nhat-2467106.html,0.0,neutral,positive,0.7447257041931152,0.7447257041931152,curiosity,0.200445294380188,False,toxicity,0.0003727284783963114
115624047843357074,mastodon,paolochirco@pixelfed.uno,"Una giornata qualunque in quest'autunno novembrile, quando la natura dà il più bel spettacolo di sé stessa. Non più il cielo terso scolorito dall'afa e il mare immobile, non più i colori sbiaditi da un sole atroce che non abbronza ma brucia. Ora la luce è tagliente, accende i contrasti tra il blu profondo del mare e il giallo del calcare della scogliera; il cielo, denso di nuvole in corsa, disegna ombre su un mare risvegliato da un lungo sonno, che respira forte contro le rocce nell’attimo in cui un’onda si infrange alta sugli scogli, come se ogni onda volesse incidere una parola sul bordo delle pietre. A tratti il vento si alza, increspa la superficie dell’acqua; nelle pozze tra gli scogli resta una schiuma sottile, memoria effimera del passaggio delle onde. Più che semplici vedute, queste immagini sono punti di ascolto: invitano a sentire il rumore del mare, il fruscio del vento, il peso delle storie non dette che abitano ancora le pietre di questo che fu un ameno luogo, perché la fotografia è bugiarda, ti consegna solo l’imbeccata del fotografo. Basta spostare di poco lo sguardo e il quadro cambia. Alla mia destra la lunga striscia d’asfalto della bretella per l’aeroporto taglia il territorio con il suo flusso continuo di auto. Alle mie spalle il complesso della “Tonnara dell’Ursa” veglia su questo teatro naturale come un’antica sentinella di pietra, ponte silenzioso tra ieri e oggi. Dietro ancora, la fila di muri, recinzioni e case sul demanio continua a raccontare una storia di occupazioni, abusi e silenzi: la stessa che denunciammo con le mostre fotografiche “Mafia e territorio” insieme a #peppinoimpastato a #radioaut All’orizzonte la Punta del Raìs continua a vegliare ed esistere in filigrana, dietro il nome ufficiale dedicato ai giudici uccisi dalla mafia, a ricordare che la toponomastica, come la memoria, cambia ma non si cancella. #fotografia #panorama #mare #paolochirco #iphone",2025-11-27 22:35:56+00:00,https://pixelfed.uno/p/paolochirco/899787915189338836,iPhone,0,,it,"A day on this autumn morning, when the sun shines on the sun's shadow, when nature gives the most beautiful spectacle of its own. Not more the third heaven is colored from the earth and the immaterial sea, not more the colors drawn from a sun-shade that does not burn but burns. Now the light is palatable, it burns the contrast between the deep blue of the sea and the yellow of the scissors; the sky, the cloud of clouds is drawn upon a sea of a dream, which breathes strong against the rocks in which a wave of waves falls on the hills, as if each wave wanted to break up a stone. At the time the wind, it strikes the surface of the water; in the places of the sand of the sands of the hills, which are the",0.8996,positive,positive,0.9294773936271667,0.9294773936271667,caring,0.09281691163778305,False,toxicity,0.00035548064624890685
115623913503433452,mastodon,gadget_phileweb@rss-mstdn.studiofreesia.com,アマゾンの配送ドローン、配達先のインターネットケーブルを引っかけて切断。FAAが調査入りhttps://gadget.phileweb.com/post-114496/#gadget_phileweb #ニュース #レビュー #ガジェット #スマホ_スマートフォン #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Microsoft,2025-11-27 22:01:45+00:00,https://rss-mstdn.studiofreesia.com/@gadget_phileweb/115623913448714912,iPhone,0,,ja,Android #PlayStation #Google #Samsung #Missung #,0.0,neutral,neutral,0.733221709728241,0.0,amusement,0.08437775820493698,False,toxicity,0.0006220955983735621
115623907516773431,mastodon,techradar@c.im,#TechRadar This is not a drill – a 2025 flagship iPhone just got a £100 discount for Black Friday https://www.techradar.com/seasonal-sales/this-is-not-a-drill-a-2025-flagship-iphone-just-got-a-gbp100-discount-for-black-friday #SeasonalSales #iPhone #Phones,2025-11-27 22:00:05+00:00,https://c.im/@techradar/115623906860432843,iPhone,0,,en,#TechRadar This is not a drill – a 2025 flagship iPhone just got a £100 discount for Black Friday https://www.techradar.com/seasonal-sales/this-is-not-a-drill-a-2025-flagship-iphone-just-got-a-gbp100-discount-for-black-friday #SeasonalSales #iPhone #Phones,0.1027,positive,positive,0.7905969619750977,0.7905969619750977,neutral,0.07801203429698944,False,black,0.03622719645500183
115623815801278367,mastodon,technology@tube.blueben.net,لأول مرة ... iPhone Pocket !! https://tube.blueben.net/w/u7BvebeGCsKCJo1Migvm1a,2025-11-27 21:36:55.459000+00:00,https://tube.blueben.net/w/u7BvebeGCsKCJo1Migvm1a,iPhone,0,,ar,For the first time... iPhone Pocket !! https://tube.blueben.net/w/u7BvebeGCsKCJo1Migvm1a,0.0,neutral,positive,0.8563977479934692,0.8563977479934692,surprise,0.22114065289497375,False,toxicity,0.0003709293669089675
115623810954403460,mastodon,gadget_phileweb@rss-mstdn.studiofreesia.com,オムロンの血圧計を支える「医療品質」、松阪工場が導き出した“人”と“機械”の最適解https://gadget.phileweb.com/post-114429/#gadget_phileweb #ニュース #レビュー #ガジェット #スマホ_スマートフォン #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Microsoft,2025-11-27 21:35:41+00:00,https://rss-mstdn.studiofreesia.com/@gadget_phileweb/115623810905607157,iPhone,0,,ja,"Amron's blood quality is the most appropriate of ""man"" and ""mechanics"" on the screen. https://gadget.phileweb.com/post-114429/ #gadget_phileweb #News #Libive #smaho_smartphone #Apple #iPhone #iPad #Mac #AirPods #Android #PlayStation #Google #Samsung #Micro",0.0,neutral,neutral,0.5764355063438416,0.0,caring,0.14452563226222992,True,male,0.9499564170837402
115623578041017292,mastodon,tewha@appdot.net,"I’ve seen more window server crashes on iOS 26.1 than combined back to my iPhone 5 (but not including the 3GS).luckily the system can painlessly recover now, unlike that 3GS. #iPhone #iOS",2025-11-27 20:36:24+00:00,https://appdot.net/@tewha/115623577834111309,iPhone,3,,en,"I’ve seen more window server crashes on iOS 26.1 than combined back to my iPhone 5 (but not including the 3GS).luckily the system can painlessly recover now, unlike that 3GS. #iPhone #iOS",0.3919,positive,negative,0.5877605080604553,-0.5877605080604553,caring,0.09087684005498886,False,toxicity,0.0003896220587193966
115623541049121170,mastodon,heiseonlineenglish@social.heise.de,iPad mini with OLED display: Introduction only at the end of 2026?A leaker from the Far East predicts the iPad mini with an OLED display at the end of 2026 at the earliest. That would be later than expected.https://www.heise.de/en/news/iPad-mini-with-OLED-display-Introduction-only-at-the-end-of-2026-11095856.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Apple #iPadAir #iPadmini #iPhone #Lautsprecher #LCD #Mobiles #OLED #Tablets #news,2025-11-27 20:27:00+00:00,https://social.heise.de/@heiseonlineenglish/115623540846548369,iPhone,1,,en,iPad mini with OLED display: Introduction only at the end of 2026?A leaker from the Far East predicts the iPad mini with an OLED display at the end of 2026 at the earliest. That would be later than expected.https://www.heise.de/en/news/iPad-mini-with-OLED-display-Introduction-only-at-the-end-of-2026-11095856.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Apple #iPadAir #iPadmini #iPhone #Lautsprecher #LCD #Mobiles #OLED #Tablets #news,0.0,neutral,neutral,0.8955913186073303,0.0,confusion,0.12694913148880005,False,toxicity,0.00035433078301139176
115623463382555789,mastodon,macgeneration@social.macg.co,Jusqu'à - 50 % chez ShopSystem : les coques iPhone les plus fines au monde ! http://dlvr.it/TPVl0L #ShopSystem #iPhone,2025-11-27 20:07:15+00:00,https://social.macg.co/@macgeneration/115623463209710891,iPhone,0,,fr,Up to - 50% at ShopSystem: The finest iPhone cocks in the world! http://dlvr.it/TPVl0L #ShopSystem #iPhone,0.0,neutral,positive,0.9143032431602478,0.9143032431602478,excitement,0.1721685230731964,False,toxicity,0.0003825144958682358
115623458418621234,mastodon,heiseonlineenglish@social.heise.de,"iPhone luxury ""socks"" sold out – fakes on AliExpressTogether with Issey Miyake, Apple had revived its iPod socks – as an iPhone pocket for smartphones. They are now sold out, but are being faked.https://www.heise.de/en/news/iPhone-luxury-socks-sold-out-fakes-on-AliExpress-11095674.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Apple #iPhone #Mobiles #news",2025-11-27 20:06:00+00:00,https://social.heise.de/@heiseonlineenglish/115623458273542888,iPhone,0,,en,"iPhone luxury ""socks"" sold out – fakes on AliExpressTogether with Issey Miyake, Apple had revived its iPod socks – as an iPhone pocket for smartphones. They are now sold out, but are being faked.https://www.heise.de/en/news/iPhone-luxury-socks-sold-out-fakes-on-AliExpress-11095674.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Apple #iPhone #Mobiles #news",-0.2263,negative,neutral,0.5569776296615601,0.0,curiosity,0.0691569373011589,False,toxicity,0.0013735612155869603
115623438247493922,mastodon,apfeltalk@creators.social,Apfeltalk: Der Tag am 27. November 2025Apple steht heute im Mittelpunkt aufgrund eines möglichen Milliarden-Bußgelds in Indien und starker iPhone-Verkäufe. Apple wehrt sich gegen mögliches 38-Milliarden-Bußgeld in Indien: Apple hat beim High Court in Delhi eine Verfassungsbeschwehttps://www.apfeltalk.de/magazin/news/apfeltalk-der-tag-am-27-november-2025/#News #AirPods #AppStore #Apple #AppleTV #AppleGeschichte #Indien #IOS26 #IPadMini #iPhone #Kartellrecht #Konfliktmineralien,2025-11-27 20:00:54+00:00,https://creators.social/@apfeltalk/115623438193279916,iPhone,0,,de,"Appeltalk: On November 27, 2025Apple is at the centre today due to a possible billions of bids in India and stronger iPhone sales. Apple is against possible 38 billion bids in India: Apple has a constitutional visit at the High Court in Delhi https://www.appallalk.de/news/news/appallalk-der-tag-am-27-November-2025/ #News #AppPods #AppStore #AppleTV #History #India #IOS26 #IPadMini #iPhone #MyMoney #DirectMinalien",0.3818,positive,neutral,0.7027537226676941,0.0,excitement,0.08867385238409042,False,toxicity,0.00034928086097352207
115623431628396978,mastodon,heiseonlineenglish@social.heise.de,iPhone Feature Films? 28 Years Later and June & John Home Cinema TestLuc Besson and Danny Boyle pimped ordinary iPhones for their latest feature films. We clarify whether the image quality in 4K meets cinematic standards.https://www.heise.de/en/tests/iPhone-Feature-Films-28-Years-Later-and-June-John-Home-Cinema-Test-11094119.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Entertainment #Heimkino #iPhone #Test #news,2025-11-27 19:59:00+00:00,https://social.heise.de/@heiseonlineenglish/115623430751616219,iPhone,0,,en,iPhone Feature Films? 28 Years Later and June & John Home Cinema TestLuc Besson and Danny Boyle pimped ordinary iPhones for their latest feature films. We clarify whether the image quality in 4K meets cinematic standards.https://www.heise.de/en/tests/iPhone-Feature-Films-28-Years-Later-and-June-John-Home-Cinema-Test-11094119.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Entertainment #Heimkino #iPhone #Test #news,0.0,neutral,neutral,0.8855170011520386,0.0,curiosity,0.13092365860939026,False,toxicity,0.00037814659299328923
115623344638116764,mastodon,simsus@social.tchncs.de,#Google :google: erlaubt den direkten Datenaustauch von #iPhone und #Android :android: -Smartphones | heise online https://www.heise.de/news/Google-erlaubt-den-direkten-Datenaustauch-von-iPhone-und-Android-Smartphones-11087061.html #QuickShare #AirDrop #AppleAirDrop #GoogleQuickShare #FileSharing #FileTransfer,2025-11-27 19:37:05+00:00,https://social.tchncs.de/@simsus/115623344601351084,iPhone,0,,de,#Google :google: allows the direct exchange of #iPhone and #Android :android: -Smartphones ► here online https://www.heise.de/news/Google-licens-en-directed-file exchange-von-iphone-and-Android-Smartphones-11087061.html #QuickShare #AirDrop #AppleAirDrop #GoogleQuickShare #FileShare #FileTransfer,0.0,neutral,neutral,0.6468361020088196,0.0,caring,0.1406950205564499,False,toxicity,0.00035645152092911303
115623328743247357,mastodon,techradar@c.im,"#TechRadar I've struggled to recommend the iPhone 16e, but this Black Friday discount makes it a no brainer https://www.techradar.com/seasonal-sales/ive-struggled-to-recommend-the-iphone-16e-but-this-black-friday-discount-makes-it-a-no-brainer #SeasonalSales #iPhone #Phones",2025-11-27 19:33:03+00:00,https://c.im/@techradar/115623328724010871,iPhone,0,,en,"#TechRadar I've struggled to recommend the iPhone 16e, but this Black Friday discount makes it a no brainer https://www.techradar.com/seasonal-sales/ive-struggled-to-recommend-the-iphone-16e-but-this-black-friday-discount-makes-it-a-no-brainer #SeasonalSales #iPhone #Phones",-0.4118,negative,positive,0.6708606481552124,0.6708606481552124,disapproval,0.07971538603305817,False,black,0.04075242206454277
115623325372686115,mastodon,gcvsa@mstdn.plus,"Before the #iPhone, I bought a #Breitling watch. Breitling makes a watch line called the ""Emergency"", because it includes a 121.5 Mhz #EPIRB beacon. To deter people from setting off the EPIRB frivolously, the FAA would levy a $100,000 USD fine on anyone who did so. These #watches were, as you might suspect, not big sellers, but they did save lives.#Apple now sells consumer devices that have satellite EPIRBs, and shitty software that activates them without cause.https://coloradosun.com/2025/07/23/colorado-911-call-centers-iphones/",2025-11-27 19:32:11+00:00,https://mstdn.plus/@gcvsa/115623325306336271,iPhone,0,,en,"Before the #iPhone, I bought a #Breitling watch. Breitling makes a watch line called the ""Emergency"", because it includes a 121.5 Mhz #EPIRB beacon. To deter people from setting off the EPIRB frivolously, the FAA would levy a $100,000 USD fine on anyone who did so. These #watches were, as you might suspect, not big sellers, but they did save lives.#Apple now sells consumer devices that have satellite EPIRBs, and shitty software that activates them without cause.https://coloradosun.com/2025/07/23/colorado-911-call-centers-iphones/",-0.3818,negative,neutral,0.7865508198738098,0.0,caring,0.12480252981185913,False,toxicity,0.0003755612124223262
115623318105456544,mastodon,hafelg@tooting.ch,"The missing #Vietnam files, Day 17. Coming back to #Hanoi, civilization, scooters, #Laundry, and #PeridotGrandHotel 🛀...#HàNội #OldQuarter #SoutheastAsia #Spring #Street #Vacation #ViệtNam #WorkLifeBalance#SilverTopper #iPhone #PhotoWalk #Latergram #FollowForFollow #FollowMe",2025-11-27 19:30:17+00:00,https://tooting.ch/@hafelg/115623317808963153,iPhone,0,,en,"The missing #Vietnam files, Day 17. Coming back to #Hanoi, civilization, scooters, #Laundry, and #PeridotGrandHotel 🛀...#HàNội #OldQuarter #SoutheastAsia #Spring #Street #Vacation #ViệtNam #WorkLifeBalance#SilverTopper #iPhone #PhotoWalk #Latergram #FollowForFollow #FollowMe",-0.296,negative,neutral,0.8866413831710815,0.0,amusement,0.08145909756422043,False,toxicity,0.00041334936395287514
115623175411336707,mastodon,ceotech,A Critter Carol: nuovo spot Apple girato con iPhone 17 Pro#ACritterCarol #Apple #Creatività #Filmmaking #iPhone #iPhone17Pro #MarkMolloy #Natale2025 #Spot #TechNews #Tecnologia https://www.ceotech.it/a-critter-carol-nuovo-spot-apple-girato-con-iphone-17-pro/,2025-11-27 18:54:04.346000+00:00,https://mastodon.social/@ceotech/115623175411336707,iPhone,0,,en,A Critter Carol: nuovo spot Apple girato con iPhone 17 Pro#ACritterCarol #Apple #Creatività #Filmmaking #iPhone #iPhone17Pro #MarkMolloy #Natale2025 #Spot #TechNews #Tecnologia https://www.ceotech.it/a-critter-carol-nuovo-spot-apple-girato-con-iphone-17-pro/,0.0,neutral,neutral,0.8461432456970215,0.0,amusement,0.1247607171535492,False,toxicity,0.0004669466579798609
115623065501471904,mastodon,afterdawn@mementomori.social,"Applea uhkaavat jopa 33 miljardin euron sakot - vaatii lain muuttamista, pitää sakkojen uhkaa kohtuuttomanahttps://www.puhelinvertailu.com/uutiset/2025/11/27/applea-uhkaavat-jopa-33-miljardin-sakot#apple #iphone #ios #appstore #intia #uutiset #teknologia #tekniikka",2025-11-27 18:26:04+00:00,https://mementomori.social/@afterdawn/115623065301247530,iPhone,0,,fi,"Apple is threatening even 33 billion euros - it calls for the amendment of the law, keeping the Germans at risk without undue risk https://www.phone review.com/news/2025/11/27/applea-hazard-jopa-33 billion-sakat#apple #iphone #ios #appstore #intia #news #technologie #technique",-0.5699,negative,negative,0.5923935770988464,-0.5923935770988464,disapproval,0.06989599019289017,False,toxicity,0.0004229785699862987
115623063683050350,mastodon,appgefahren@techhub.social,"Im Jahr 2023 wurde #CellBroadcast deutschlandweit eingeführt. Seitdem gibt es mindestens einmal im Jahr einen #Probealarm im Rahmen eines #Warntags. Was bislang allerdings noch nicht vorhanden war, war eine #Entwarnung|s-Meldung nach dem Ende des Probealarms oder einer realen Gefahr. Dies hat das zuständige #Bundesamt für #Bevölkerungsschutz und #Katastrophenhilfe (#BBK) nun ebenfalls umgesetzt.Alle Infos: https://www.appgefahren.de/?p=390706#appgefahren #Apple #AppleBlog #iPhone #iPad #Mac #DEAlert #Warnung",2025-11-27 18:25:37+00:00,https://techhub.social/@appgefahren/115623063579358777,iPhone,0,,de,In 2023 #CellBroadcast was introduced to Germany. Since at least once a year there has been a #Probeal alarm in the framework of a #Warday. What has not yet been present has been a #Warning message after the end of the trial alarm or a real danger. This has also been implemented by the #BBBK National Protection and #CATstrophene Assistance (#BBBK).All information: https://www.appgefahren.de/?p=390706#apppropried #Apple #iPhone #iPad #iMac #DEAlert #Warning,-0.9001,negative,neutral,0.9008804559707642,0.0,caring,0.1497233659029007,False,toxicity,0.00034345011226832867
115622774362512606,mastodon,macandi@social.heise.de,iPad mini mit OLED-Display: Vorstellung erst Ende 2026?Ein Leaker aus Fernost prognostiziert das iPad mini mit OLED-Display frühestens Ende 2026. Das wäre später als erwartet.https://www.heise.de/news/iPad-mini-mit-OLED-Display-Vorstellung-erst-Ende-2026-11095793.html?wt_mc=sm.red.ho.mastodon.mastodon.md_beitraege.md_beitraege&utm_source=mastodon#Apple #iPadAir #iPadmini #iPhone #Lautsprecher #LCD #Mobiles #OLED #Tablets #news,2025-11-27 17:12:00+00:00,https://social.heise.de/@macandi/115622774094736974,iPhone,1,,de,iPad mini with OLED display: Presentation first at the end of 2026?A remote player predicts the iPad mini with OLED display early at the end of 2026. This would be expected later.https://www.heise.de/news/iPad-mini-mit-OLED display first-end-2026-11095793.html?wt_mc=sm.red.ho.mastodon.md_beitage.md,0.0,neutral,neutral,0.8005780577659607,0.0,confusion,0.18193279206752777,False,toxicity,0.00034367269836366177
115622771111667497,mastodon,mindlude,"New iPhone 17 or still rocking your 12? Engadget just dropped their list of the best MagSafe power banks for 2025! They cover everything from screaming-fast Qi2 25W to those crucial capacity considerations (a 5K won't actually give you 5K!). Plus, don't forget those sneaky TSA travel restrictions for your portable power.What's your ideal power bank capacity for a full day out?https://www.engadget.com/computing/accessories/best-magsafe-power-banks-120015338.html?src=rss#MagSafe #iPhone #TechAccessories #WirelessCharging #PowerBank",2025-11-27 17:11:15.241000+00:00,https://mastodon.social/@mindlude/115622771111667497,iPhone,0,,en,"New iPhone 17 or still rocking your 12? Engadget just dropped their list of the best MagSafe power banks for 2025! They cover everything from screaming-fast Qi2 25W to those crucial capacity considerations (a 5K won't actually give you 5K!). Plus, don't forget those sneaky TSA travel restrictions for your portable power.What's your ideal power bank capacity for a full day out?https://www.engadget.com/computing/accessories/best-magsafe-power-banks-120015338.html?src=rss#MagSafe #iPhone #TechAccessories #WirelessCharging #PowerBank",0.9013,positive,positive,0.8150065541267395,0.8150065541267395,confusion,0.12651632726192474,False,toxicity,0.0008429462905041873
